feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,plate_id,row_id,column_id,seconds_time_sample,absorbance,created_at
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014398848092152628,1,C,9,2159,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014396775122372588,1,C,10,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014394702749388226,1,C,11,2159,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014392630972941854,1,C,12,2159,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01439055979277594,1,D,1,2159,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014388489208633094,1,D,2,2159,0.095,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014386419220256078,1,D,3,2159,0.099,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014384349827387802,1,D,4,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014382281029771321,1,D,5,2159,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014380212827149842,1,D,6,2159,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014378145219266714,1,D,7,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01437607820586544,1,D,8,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014374011786689666,1,D,9,2159,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014371945961483185,1,D,10,2159,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014369880729989942,1,D,11,2159,0.1,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014367816091954023,1,D,12,2159,0.094,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014365752047119667,1,E,1,2159,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014363688595231256,1,E,2,2159,0.104,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014361625736033319,1,E,3,2159,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014359563469270534,1,E,4,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014357501794687724,1,E,5,2159,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01435544071202986,1,E,6,2159,0.099,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014353380221042055,1,E,7,2159,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014351320321469576,1,E,8,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014349261013057828,1,E,9,2159,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014347202295552367,1,E,10,2159,0.103,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014345144168698896,1,E,11,2159,0.133,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01434308663224326,1,E,12,2159,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01434102968593145,1,F,1,2159,0.093,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014338973329509607,1,F,2,2159,0.097,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014336917562724014,1,F,3,2159,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014334862385321102,1,F,4,2159,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014332807797047441,1,F,5,2159,0.103,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014330753797649757,1,F,6,2159,0.084,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01432870038687491,1,F,7,2159,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014326647564469915,1,F,8,2159,0.084,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014324595330181922,1,F,9,2159,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014322543683758236,1,F,10,2159,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014320492624946298,1,F,11,2159,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0143184421534937,1,F,12,2159,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014316392269148175,1,G,1,2159,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0143143429716576,1,G,2,2159,0.094,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01431229426077,1,G,3,2159,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014310246136233544,1,G,4,2159,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014308198597796537,1,G,5,2159,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01430615164520744,1,G,6,2159,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014304105278214848,1,G,7,2159,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014302059496567507,1,G,8,2159,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0143000143000143,1,G,9,2159,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014297969688304261,1,G,10,2159,0.101,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014295925661186561,1,G,11,2159,0.115,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01429388221841052,1,G,12,2159,0.111,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014291839359725597,1,H,1,2159,0.083,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014289797084881395,1,H,2,2159,0.118,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014287755393627661,1,H,3,2159,0.114,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014285714285714285,1,H,4,2159,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014283673760891302,1,H,5,2159,0.5,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014281633818908884,1,H,6,2159,0.095,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01427959445951735,1,H,7,2159,0.093,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014277555682467162,1,H,8,2159,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014275517487508922,1,H,9,2159,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014273479874393378,1,H,10,2159,0.099,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014271442842871414,1,H,11,2159,0.106,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014269406392694063,1,H,12,2159,0.098,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014267370523612499,1,A,1,2189,0.144,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014265335235378032,1,A,2,2189,0.147,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014263300527742119,1,A,3,2189,0.156,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01426126640045636,1,A,4,2189,0.147,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014259232853272494,1,A,5,2189,0.126,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014257199885942401,1,A,6,2189,0.16,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014255167498218105,1,A,7,2189,0.125,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014253135689851768,1,A,8,2189,0.517,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014251104460595696,1,A,9,2189,0.147,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014249073810202337,1,A,10,2189,0.125,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014247043738424277,1,A,11,2189,0.134,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014245014245014245,1,A,12,2189,0.094,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01424298532972511,1,B,1,2189,0.085,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014240956992309883,1,B,2,2189,0.101,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014238929232521715,1,B,3,2189,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014236902050113895,1,B,4,2189,0.1,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014234875444839857,1,B,5,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014232849416453175,1,B,6,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014230823964707557,1,B,7,2189,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014228799089356859,1,B,8,2189,0.116,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014226774790155073,1,B,9,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01422475106685633,1,B,10,2189,0.094,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014222727919214905,1,B,11,2189,0.1,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01422070534698521,1,B,12,2189,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014218683349921797,1,C,1,2189,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014216661927779357,1,C,2,2189,0.099,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014214641080312722,1,C,3,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014212620807276862,1,C,4,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014210601108426887,1,C,5,2189,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014208581983518044,1,C,6,2189,0.085,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014206563432305724,1,C,7,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014204545454545454,1,C,8,2189,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0142025280499929,1,C,9,2189,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014200511218403862,1,C,10,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01419849495953429,1,C,11,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014196479273140262,1,C,12,2189,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014194464158977998,1,D,1,2189,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01419244961680386,1,D,2,2189,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014190435646374344,1,D,3,2189,0.099,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014188422247446084,1,D,4,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014186409419775855,1,D,5,2189,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014184397163120567,1,D,6,2189,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014182385477237271,1,D,7,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014180374361883154,1,D,8,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01417836381681554,1,D,9,2189,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01417635384179189,1,D,10,2189,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014174344436569808,1,D,11,2189,0.1,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01417233560090703,1,D,12,2189,0.094,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014170327334561429,1,E,1,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014168319637291017,1,E,2,2189,0.104,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014166312508853945,1,E,3,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014164305949008499,1,E,4,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0141622999575131,1,E,5,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01416029453412631,1,E,6,2189,0.099,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014158289678606824,1,E,7,2189,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014156285390713477,1,E,8,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014154281670205236,1,E,9,2189,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014152278516841211,1,E,10,2189,0.103,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014150275930380643,1,E,11,2189,0.133,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014148273910582909,1,E,12,2189,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014146272457207525,1,F,1,2189,0.093,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014144271570014143,1,F,2,2189,0.097,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014142271248762552,1,F,3,2189,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01414027149321267,1,F,4,2189,0.092,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014138272303124559,1,F,5,2189,0.103,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01413627367825841,1,F,6,2189,0.084,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014134275618374558,1,F,7,2189,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014132278123233465,1,F,8,2189,0.084,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014130281192595733,1,F,9,2189,0.086,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014128284826222097,1,F,10,2189,0.095,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014126289023873428,1,F,11,2189,0.096,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014124293785310734,1,F,12,2189,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014122299110295156,1,G,1,2189,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.01412030499858797,1,G,2,2189,0.094,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014118311449950585,1,G,3,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014116318464144552,1,G,4,2189,0.091,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014114326040931546,1,G,5,2189,0.088,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014112334180073384,1,G,6,2189,0.089,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014110342881332016,1,G,7,2189,0.09,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014108352144469526,1,G,8,2189,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014106361969248131,1,G,9,2189,0.087,2025-10-26 01:20:36
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.014104372355430184,1,G,10,2189,0.101,2025-10-26 01:20:36
